CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
378,FIR202600378,CASE202600378,2025-03-06,52,71,3,1,5,13,1,20,2025-03-06 08:57:30,2025-03-06 16:51:30,2025-03-06 17:53:30,18.375115,77.943144,"On 6th March 2025 at approximately 8:57 am, Dakshina Kannada East Police Station received a complaint from Ekanta Narain regarding the intentional murder of Urmi Naidu and Chasmum Devi by Daniel Morar, Benjamin Anand, and Oni Chaudhry. The incident is believed to have taken place at a residential complex in the area. Further"
379,FIR202600379,CASE202600379,2026-03-26,176,3,4,1,2,4,1,1,2026-03-26 04:21:10,2026-03-26 05:24:10,2026-03-26 07:15:10,15.91705,74.154971,"On March 26th, 2026 at approximately 4:21 AM, a robbery occurred on the Bagalkote Highway, involving Jairaj Vala and Omisha Kade, along with an accomplice Warda Saran. Mitesh Sawhney, the complainant, reported that he was traveling from Hubli to Belagavi when his vehicle was stopped by the accused tri"
380,FIR202600380,CASE202600380,2025-12-24,463,56,3,2,11,33,1,16,2025-12-23 18:31:29,2025-12-24 05:08:29,2025-12-24 05:46:29,12.204576,75.714332,"On 23rd December 2025 at around 6:31 PM, Chamarajanagar West Police Station received a complaint from Chasmum Ganesh regarding a forgery incident involving Warda Narula and Faraj Dara. The accused, Sneha Naik, Maya Jain, and Zilmil Raman, are alleged to have forged documents and cheques belonging to the comp"
381,FIR202600381,CASE202600381,2025-02-24,232,171,4,1,13,37,1,50,2025-02-24 13:54:29,2025-02-24 20:01:29,2025-02-24 20:11:29,18.112791,78.250646,"On February 24th, 2025 at approximately 13:54:29 hours, a complaint was filed by Jeremiah Chandran regarding an organized crime incident involving gang activity. The accused, Aarav Sani and Gaurang Iyer, were allegedly involved in the criminal act that took place in Vijayanagara West Police Station's jurisdiction. The victim"
382,FIR202600382,CASE202600382,2025-03-03,257,50,4,2,14,42,4,15,2025-03-03 00:52:53,2025-03-03 08:53:53,2025-03-03 09:46:53,16.395671,75.582049,"On 03rd March 2025 at around 00:52:53hrs, a complaint was lodged by Aishani Dash at Bidar East Police Station, Bidar district, regarding an illegal racing incident that took place on the outskirts of the city. The complainant alleged that Pratyush Chatterjee and Yashodhara Das were"
383,FIR202600383,CASE202600383,2025-05-13,327,157,2,1,5,14,4,45,2025-05-13 10:36:49,2025-05-13 13:38:49,2025-05-13 15:01:49,12.593158,74.009667,"On 13th May 2025 at approximately 10:36 AM, Tumakuru Central Police Station received a complaint from Maya Nadkarni regarding the murder of Ronith Bir, who was killed by contract killing. The accused, Faris Vig and Vasudha Ram, are believed to have hired a hitman to carry out the crime. Further investigation is underway to apprehend"
384,FIR202600384,CASE202600384,2025-05-09,156,51,4,1,7,21,4,15,2025-05-09 02:59:38,2025-05-09 04:04:38,2025-05-09 04:44:38,16.403675,75.546745,"On May 9th, 2025 at approximately 2:59 am, a kidnapping incident occurred in Bidar West Police Station's jurisdiction. Bachittar Swamy, the complainant, reported that his friend Arin Balan was abducted by Yoshita Dada, who is accused of human trafficking. The victim was last seen at a local bar, where he"
385,FIR202600385,CASE202600385,2025-02-21,63,45,2,2,11,33,1,11,2025-02-21 05:12:27,2025-02-21 13:02:27,2025-02-21 14:38:27,15.598733,77.756066,"On February 21st, 2025 at approximately 5:12 pm, KR Puram Police Station in Bengaluru Urban received a complaint from Gaurang Kothari regarding economic offense and forgery committed by Sachi Dua and Pratyush Comar. The victims are Anjali Bora. Further investigation revealed that the accused forged documents to obtain loans from financial institutions,"
386,FIR202600386,CASE202600386,2024-10-23,143,176,3,2,15,45,5,51,2024-10-22 21:52:45,2024-10-23 04:16:45,2024-10-23 04:55:45,11.624043,78.307904,"On 22nd October 2024 at approximately 9:52 PM, a complaint was filed by Advaith Raj regarding an illegal gathering at a residence in Vijayapura North Police Station jurisdiction. The accused, Neha Chaudhry and Samaksh Chhabra, had gathered a large crowd without proper authorization from the local authorities, causing a disturbance to the peaceful neighborhood"
387,FIR202600387,CASE202600387,2025-05-22,473,21,1,2,15,44,1,6,2025-05-22 03:02:09,2025-05-22 11:35:09,2025-05-22 12:25:09,11.756393,74.493651,"On 22nd May 2025 at approximately 3:02 am, Udyambag Police Station received a complaint from Ekanta Singh regarding a public nuisance created by Girindra Tailor and Shivansh Kumer in Belagavi. The complainant alleged that the accused had been creating a disturbance in the area by playing loud music and causing a noise pollution, thereby"
388,FIR202600388,CASE202600388,2026-06-01,238,115,1,2,4,12,2,33,2026-05-31 17:11:48,2026-05-31 22:45:48,2026-06-01 00:34:48,12.530637,77.478184,"On 31st May 2026 at approximately 5:11 PM, a complaint was filed by Sanya Gaba at Kolar North Police Station regarding an investment scam committed by Rudra Deol. The victim, Omkaar Sama, alleges that he was lured into investing in a fake scheme by Rudra Deol, who promised unrealistic returns. The complainant"
389,FIR202600389,CASE202600389,2025-11-23,189,76,4,2,6,16,2,21,2025-11-23 04:44:11,2025-11-23 09:21:11,2025-11-23 10:06:11,18.451057,77.915731,"On 23rd November 2025 at around 4:44 am, a simple assault case was reported at Dakshina Kannada Market Police Station in Dakshina Kannada district. The complainant, Falak Kumar, alleged that he was assaulted by Laksh Sawhney, Ayushman Shanker, and Varenya Iyer. The victim, Eiravati"
390,FIR202600390,CASE202600390,2026-05-05,237,76,3,1,10,30,2,21,2026-05-04 15:45:35,2026-05-05 01:57:35,2026-05-05 03:49:35,18.428745,77.924572,"On 04th May 2026 at approximately 15:45 hours, Frederick Goda, the complainant, reported to Dakshina Kannada Market Police Station that Yadavi Wadhwa, the accused, has been stalking and harassing his sister, Charita Anne. The accused has been seen near her residence on multiple occasions, and his behavior is causing her significant distress"
391,FIR202600391,CASE202600391,2025-10-10,196,167,1,1,2,4,2,49,2025-10-09 16:04:05,2025-10-10 02:18:05,2025-10-10 02:25:05,15.050638,74.897024,"On 9th October 2025 at approximately 4:04 pm, three individuals namely Chasmum Rai, Ekapad Kashyap and Tara Dara, robbed Wriddhish Das and Avi Pal of their valuables while they were traveling on the highway in Uttara Kannada district. The complainant, Fiyaz Buch, witnessed the incident and"
392,FIR202600392,CASE202600392,2025-02-25,210,54,2,1,13,37,3,16,2025-02-25 00:45:37,2025-02-25 12:56:37,2025-02-25 14:43:37,12.21898,75.721753,"On 25th February 2025 at around 0045 hours, Pranav Narayanan, a resident of Chamarajanagar Town, lodged a complaint at Chamarajanagar Town Police Station regarding an organized crime committed by Gopal Gera and his associates. The complainant alleged that he was assaulted and robbed of Rs 500"
393,FIR202600393,CASE202600393,2025-08-22,373,103,2,1,13,37,5,31,2025-08-21 23:32:49,2025-08-22 05:36:49,2025-08-22 06:28:49,14.320479,74.247741,"On 21st August 2025 at approximately 11:32 PM, a complaint was filed by Adweta Parsa regarding an organized crime incident that occurred in Kalaburagi West Police Station's jurisdiction. The victim, Atharv Mody, was allegedly attacked and injured by Tarak Dube, a known gang member. Further investigation revealed that the accused had planned and executed the"
394,FIR202600394,CASE202600394,2024-07-24,1,20,3,2,6,16,2,6,2024-07-23 11:53:56,2024-07-24 00:20:56,2024-07-24 02:06:56,11.770918,74.416234,"On 23rd July 2024 at approximately 11:53:56 am, a simple assault case was reported at Fort Police Station in Belagavi district. The complainant, Eesha Tank, alleged that the accused, Teerth Karnik, had physically assaulted her friend, Yochana Lad, at a private residence. Further investigation is underway to determine the"
395,FIR202600395,CASE202600395,2025-02-15,307,63,2,2,12,36,5,18,2025-02-14 22:03:14,2025-02-15 04:17:14,2025-02-15 05:47:14,12.087965,75.362075,"On 14th February 2025 at around 22:03 hours, a complaint was filed by Logan Kannan (victim) regarding illegal encroachment of his property by Kalpit Kala (accused). The accused had constructed a structure without proper permission on the victim's land, causing damage to the same. Further investigation revealed that the accused had been carrying out this act with"
396,FIR202600396,CASE202600396,2025-05-29,380,122,3,2,3,7,1,35,2025-05-28 22:17:57,2025-05-29 10:53:57,2025-05-29 11:48:57,15.000629,74.455065,"On 28th May 2025 at approximately 10:17 PM, a cybercrime was reported to Mandya West Police Station in Mandya district. The complainant, Chameli Choudhury, alleged that Lakshit Murthy and Nitara Barman were victims of online fraud perpetrated by Rudra Deshmukh, Ekanta Gokhale,"
397,FIR202600397,CASE202600397,2025-09-14,118,68,2,2,11,33,1,19,2025-09-14 01:41:53,2025-09-14 09:50:53,2025-09-14 10:37:53,15.49362,77.280673,"On 14th September 2025 at around 1:41 am, Chatresh Rana, the complainant, lodged a complaint at Chitradurga West Police Station in Chitradurga district regarding an economic offense committed by Naksh Raghavan, the accused. The offense involved forgery, as Naksh forged a document to obtain money from Nicholas Prab"
398,FIR202600398,CASE202600398,2025-11-07,264,140,2,2,11,31,3,41,2025-11-06 21:44:06,2025-11-07 05:44:06,2025-11-07 06:22:06,14.159864,78.594453,"On 6th November 2025 at approximately 9:44 PM, Hritik Talwar, a resident of Raichur North Police Station in Raichur district, filed a complaint alleging that Samaksh Purohit had engaged in money laundering activities. The complainant claimed that the accused had transferred large sums of money from various sources to his personal bank accounts, making it difficult to"
399,FIR202600399,CASE202600399,2025-06-23,368,48,3,1,13,37,1,9,2025-06-23 05:13:56,2025-06-23 06:37:56,2025-06-23 07:38:56,15.672582,77.762871,"On 23rd June 2025 at around 5:13 pm, a complaint was filed by Vritti Pall at Bellandur Police Station, Bengaluru Urban district, regarding an organized crime committed by Avni Ray and his gang. The victim, Darsh Wable, sustained injuries during the incident. Further investigation revealed that the accused and his accomplices had planned and executed the attack"
400,FIR202600400,CASE202600400,2025-06-07,3,28,4,2,15,44,3,10,2025-06-06 18:29:41,2025-06-07 03:53:41,2025-06-07 04:10:41,15.6391,77.69746,"On 6th June 2025 at approximately 18:29:41 hours, a complaint was filed by Madhav Dhillon regarding a public nuisance incident that occurred at Cubbon Park in Bengaluru Urban district. The complainant alleged that Leena Kuruvilla and Manbir Garde created a disturbance and caused a public nuisance by shouting abusive s"
401,FIR202600401,CASE202600401,2024-12-24,372,101,2,2,3,8,1,31,2024-12-24 04:06:06,2024-12-24 05:24:06,2024-12-24 05:31:06,14.305529,74.265467,"On 24th December 2024 at around 04:06 am, a complaint was filed by Teerth Dixit regarding a cybercrime committed by Saumya Manne and Vrinda Purohit. The duo is accused of phishing, where they created fake emails and messages to deceive Dominic Varma, a resident of Kalaburagi, and obtained his"
402,FIR202600402,CASE202600402,2025-06-29,250,110,3,2,3,8,2,32,2025-06-29 02:59:17,2025-06-29 15:03:17,2025-06-29 16:18:17,13.003182,76.345306,"On 29th June 2025 at around 2:59 am, Devika Butala, the complainant, reported a cybercrime incident to Kodagu West Police Station in Kodagu district. The accused, Anirudh Mann, is suspected of phishing attacks on Peter Sen, the victim, through social engineering tactics, resulting in financial loss to the latter. Further investigation revealed"
403,FIR202600403,CASE202600403,2026-05-04,450,103,4,2,12,34,4,29,2026-05-03 11:39:57,2026-05-03 22:49:57,2026-05-04 00:11:57,14.306169,74.247754,"On 3rd May 2026 at approximately 11:39:57 am, a complaint was filed by Tanmayi Bahri at Kalaburagi West Police Station, District Kalaburagi, regarding an incident of property damage through arson. The victim, Gaurang Trivedi, reported that his commercial establishment located on the main road in Kalaburagi was set ablaze"
404,FIR202600404,CASE202600404,2026-02-17,426,87,2,2,4,11,5,24,2026-02-16 17:21:28,2026-02-17 06:20:28,2026-02-17 07:58:28,13.353418,78.274478,"On February 16, 2026, at approximately 17:21:28 hours, a complaint was lodged by Caleb Kunda at Dharwad Central Police Station, Dharwad district, pertaining to an incident of fraud committed by Dayita Datta. The victim, Yochana Mall, had been deceived by the accused into purchasing a fake insurance policy,"
405,FIR202600405,CASE202600405,2024-11-23,212,51,2,1,2,4,4,15,2024-11-22 11:06:06,2024-11-22 21:41:06,2024-11-22 23:33:06,16.404656,75.556428,"On 22nd November 2024 at approximately 11:06 AM, a robbery occurred on the Bidar-Mumbai highway. The complainant, Xalak Munshi, reported that two individuals, Nachiket Bobal and Bina Khatri, had robbed them of their valuables while they were traveling in their car. The victim, Liam D"
406,FIR202600406,CASE202600406,2024-09-22,165,128,4,1,2,5,5,40,2024-09-22 07:07:24,2024-09-22 15:19:24,2024-09-22 15:36:24,15.858888,77.651266,"On 22nd September 2024 at around 7:07 am, a robbery occurred at the Mysuru City Bank located in Alanahalli Police Station district. The complainant, Joshua Lad, reported that two accused, Upadhriti Saran and Ganga Shah, entered the bank armed with weapons and threatened the employees and customers before making off with cash and other valuables worth"
407,FIR202600407,CASE202600407,2025-07-30,422,150,1,1,8,22,3,44,2025-07-29 13:49:42,2025-07-29 21:19:42,2025-07-29 22:26:42,16.771621,77.530351,"On 29th July 2025 at approximately 1349 hours, a complaint was filed by Ganga Mutti at Shivamogga South Police Station regarding an incident of drug possession involving Ranveer Keer and Jagrati Vohra. According to the complainant, she witnessed Vohra in possession of illegal drugs while traveling on a bus from Bangalore to"
408,FIR202600408,CASE202600408,2025-10-22,348,125,4,2,3,8,4,39,2025-10-22 05:23:21,2025-10-22 11:34:21,2025-10-22 12:36:21,15.903828,77.674219,"On 22nd October 2025 at around 5:23 AM, a complaint was filed by Jeevika Mahal regarding a cybercrime incident that occurred on the same day. The victim, Ubika Sekhon, reported that she received an email from an unknown sender with a malicious link, which when clicked, compromised her personal and financial information. Further investigation revealed that the accused"
409,FIR202600409,CASE202600409,2025-03-21,127,113,2,2,14,41,5,33,2025-03-21 16:47:38,2025-03-21 17:56:38,2025-03-21 19:37:38,12.490534,77.465848,"On 21st March 2025 at approximately 4:47 pm, a hit and run incident occurred near Kolar East Police Station in Kolar district. The complainant, Chavvi Bava, reported that her friend, Tara Bhat, was struck by a vehicle driven by Fitan Rau. The accused fled the scene without providing any assistance or exchanging details. The victim sustained serious"
410,FIR202600410,CASE202600410,2026-03-05,322,177,4,1,13,39,2,51,2026-03-04 20:39:55,2026-03-05 05:42:55,2026-03-05 07:34:55,11.667514,78.290489,"On 4th March 2026 at around 8:39 pm, Vijayapura South Police Station received a complaint from Lila Bera regarding the smuggling of contraband items by Nandini Bail and Faras Rao. The complainant alleged that the accused had been involved in this organized crime for quite some time now and had smuggled goods worth lakhs of ru"
411,FIR202600411,CASE202600411,2026-01-15,360,65,4,1,10,28,4,18,2026-01-15 09:11:59,2026-01-15 14:16:59,2026-01-15 15:11:59,12.017201,75.38314,"On 15th January 2026 at approximately 9:11 am, Chakradev Buch, a resident of Chikkamagaluru North Police Station in Chikkamagaluru district, lodged a complaint against Pooja Reddy and Saanvi Padmanabhan for dowry harassment. The victim, Lohit Mitra, was allegedly subjected to physical and"
412,FIR202600412,CASE202600412,2025-11-20,321,14,2,1,2,5,2,5,2025-11-19 22:32:22,2025-11-20 01:45:22,2025-11-20 03:33:22,11.685912,74.464015,"On 19th November 2025 at approximately 22:32 hours, a robbery occurred at the HDFC Bank located in Tilakwadi, Belagavi district. The complainant, Ikshita Amble, reported that two accused, Falan Khosla and Baljiwan Bumb, entered the bank armed with weapons and threatened the bank employees, Charvi Raman"
413,FIR202600413,CASE202600413,2025-01-01,176,3,4,2,4,12,2,1,2025-01-01 01:15:29,2025-01-01 11:31:29,2025-01-01 12:16:29,15.914429,74.138933,"On January 1st, 2025 at approximately 1:15 am, a fraudulent investment scam was reported to the Bagalkote West Police Station in the district of Bagalkote, Karnataka. The complainant, Sachi Garde, alleges that she and her husband, Qasim Sood, were induced by Timothy Sabharwal and Eiravati De"
414,FIR202600414,CASE202600414,2024-12-14,137,63,3,2,14,41,5,18,2024-12-13 16:08:20,2024-12-14 01:06:20,2024-12-14 03:02:20,12.086291,75.376755,"On 13th December 2024 at approximately 16:08:20 hours, a hit and run incident occurred near the Chikkamagaluru East Police Station in the district of Chikkamagaluru. The complainant, Tripti Dasgupta, reported that her son Vihaan Subramanian and his friend Harinakshi Vohra were struck by a"
415,FIR202600415,CASE202600415,2024-08-10,158,126,4,1,2,5,2,39,2024-08-09 19:13:54,2024-08-09 22:49:54,2024-08-10 00:09:54,15.8918,77.662608,"On 9th August 2024 at approximately 7:13 PM, a bank robbery occurred at the Mysuru City Bank branch located in Nazarbad, Mysuru district. The complainant, Aahana Parmer, reported that three accused, Owen Narang, Rushil Shan, and Jeremiah Tripathi, entered the bank armed with weapons and threatened the bank staff and customers"
416,FIR202600416,CASE202600416,2025-01-16,372,101,1,1,10,28,3,29,2025-01-15 14:34:46,2025-01-16 00:30:46,2025-01-16 01:19:46,14.305709,74.29847,"On 15th January 2025 at approximately 2:34 pm, Wakeeta Mann, the complainant, lodged a complaint at Kalaburagi Town Police Station, Kalaburagi district, regarding dowry harassment against her sister-in-law, Isha Brahmbhatt, by her husband, Yatin Rajagopalan. The complainant alleged"
417,FIR202600417,CASE202600417,2025-06-30,405,165,4,2,1,1,3,49,2025-06-30 12:42:33,2025-06-30 19:51:33,2025-06-30 21:15:33,15.066205,74.905737,"On 30th June 2025 at approximately 12:42 pm, a theft incident occurred in Uttara Kannada Town Police Station jurisdiction. The complainant Ijaya Dixit reported that her vehicle, a white Toyota Corolla bearing registration number KA-01-MB-3456, was stolen from outside her residence located at 123"
418,FIR202600418,CASE202600418,2026-03-27,124,120,4,2,15,44,2,36,2026-03-27 10:08:09,2026-03-27 11:55:09,2026-03-27 13:00:09,15.116299,74.42462,"On March 27th, at approximately 10:08 a.m., Unni Srinivas filed a complaint with Mandya Town Police Station regarding a public nuisance incident involving Matthew Tella and two other individuals, Samaksh Gala and Yashawini Cherian. According to the complainant, the trio created a disturbance in the local marketplace by shouting abusive language"
419,FIR202600419,CASE202600419,2024-09-14,355,132,3,1,5,14,4,38,2024-09-13 16:11:25,2024-09-14 04:54:25,2024-09-14 05:11:25,15.905863,77.665548,"On September 13, 2024, at approximately 16:11:25 hours, a murder occurred in Hebbal Police Station's jurisdiction. The victim, Wishi Krishna, was killed by contract killing. Aarush Hari is accused of the crime. Jagvi Mangal filed the complaint."
420,FIR202600420,CASE202600420,2025-05-18,94,102,4,1,13,38,3,29,2025-05-17 19:11:41,2025-05-18 07:37:41,2025-05-18 08:59:41,14.278777,74.307337,"On 17th May 2025 at approximately 7:11 PM, a complaint was filed by Jagat Majumdar regarding an extortion incident involving Gunbir Ahluwalia at Kalaburagi East Police Station in Kalaburagi district. The accused, Shravya Mohanty, is alleged to have threatened and intimidated Mr. Ahluwalia for money and"
421,FIR202600421,CASE202600421,2025-10-20,127,113,4,2,12,35,5,33,2025-10-19 22:28:49,2025-10-20 05:20:49,2025-10-20 05:32:49,12.532221,77.429697,"On 19th October 2025 at around 10:48 PM, Faraj Bassi, the complainant, reported to Kolar East Police Station that Nathan Bath had vandalized his friend Warinder Sha's property by damaging a wall and breaking a window. The incident occurred at Warinder Sha's residence in Kolar. The accused, Nathan Bath, is known to the victim"
422,FIR202600422,CASE202600422,2024-12-10,288,13,4,2,3,9,5,6,2024-12-10 06:57:37,2024-12-10 08:08:37,2024-12-10 08:37:37,11.739084,74.401128,"On 10th December 2024 at approximately 6:57 am, a cybercrime was reported at the Camp Police Station in Belagavi district. The complainant Girish Rao alleged that his friend Indali Badal's identity had been stolen by William Ahuja and Timothy Mammen. The accused are believed to have gained unauthorized access to Badal's"
423,FIR202600423,CASE202600423,2025-12-07,486,37,4,2,1,2,2,12,2025-12-06 21:54:11,2025-12-07 03:17:11,2025-12-07 05:07:11,15.618363,77.766245,"On December 6, 2025 at approximately 9:46 PM, Yashvi Shah, a resident of 100/1, Indiranagar, Bengaluru Urban, reported to the Indiranagar Police Station that his house was burglarized while he and his family were away on a trip. The accused, Max Dani, broke into the house through an open window and stole c"
424,FIR202600424,CASE202600424,2025-07-14,183,178,1,2,11,31,2,52,2025-07-14 09:24:44,2025-07-14 15:55:44,2025-07-14 17:16:44,17.644389,78.355398,"On 14th July 2025 at approximately 9:24 AM, a complaint was filed by Kritika Kade regarding money laundering charges against Nathan Biswas and Xalak Dhawan at Yadgir Town Police Station in Yadgir district. The complainant alleges that the accused have been involved in an economic offense and have been using illegal means to launder"
425,FIR202600425,CASE202600425,2025-01-15,393,73,3,2,6,16,3,20,2025-01-14 23:44:29,2025-01-15 12:37:29,2025-01-15 14:10:29,18.355301,77.930149,"On 14th January 2025 at around 11:44 PM, Dakshina Kannada North Police Station received a complaint from Kabir Babu regarding an assault incident that took place at a party hosted by Gauri Jani at her residence in Dakshina Kannada. The complainant alleged that the accused, Harini Cherian and Kiaan Sule, physically assault"
426,FIR202600426,CASE202600426,2025-11-08,349,96,2,2,14,42,2,26,2025-11-07 21:07:11,2025-11-08 01:48:11,2025-11-08 02:21:11,18.417632,76.94128,"On 7th November 2025 at approximately 9:07 pm, a traffic crime was reported at Hassan South Police Station in the district of Hassan. The complainant, Chakradhar Tandon, reported that he was a victim of illegal racing on the road. The accused, Harinakshi Chaudhuri, was identified as the perpetrator."
427,FIR202600427,CASE202600427,2024-07-27,355,132,1,2,14,42,1,37,2024-07-27 04:45:29,2024-07-27 13:43:29,2024-07-27 14:04:29,15.908192,77.655147,"On 27th July 2024 at around 04:45 am, a traffic crime was reported at Hebbal Police Station in Mysuru district. The complainant Jason Sha reported that he and his friend Gautami Sibal were driving on the road when they noticed an illegal racing event taking place near the Hebbal flyover. They immediately informed the police control room and rushed to the spot. On"
428,FIR202600428,CASE202600428,2026-01-15,347,34,2,1,5,15,3,9,2026-01-15 06:11:49,2026-01-15 18:56:49,2026-01-15 20:23:49,15.654037,77.716628,"On 15th January 2026 at around 6:11 pm, Aarna Cherian, the complainant, lodged a complaint at Madiwala Police Station in Bengaluru Urban district regarding the murder of Zehaan Chokshi and Vasudha Randhawa, who were brutally killed by their own brother Aarav Grover and his friend Dhruv Dixit"
429,FIR202600429,CASE202600429,2026-01-29,133,71,3,1,8,23,2,20,2026-01-29 00:08:55,2026-01-29 08:27:55,2026-01-29 09:58:55,18.379689,77.951982,"On 29th January 2026 at approximately 00:08:55 hours, a complaint was lodged by Aishani Basu against Owen Kade for drug trafficking offense. The victim, Fariq Padmanabhan, was found in possession of illegal drugs and Owen Kade was identified as the supplier. Further investigation revealed that Owen Kade had"
430,FIR202600430,CASE202600430,2024-10-08,319,6,1,2,1,3,3,2,2024-10-07 23:56:09,2024-10-08 09:37:09,2024-10-08 10:58:09,16.649085,77.134666,"On 07-10-2024 at approximately 11:56 PM, Ballari Town Police Station received a complaint from Dayamai Kapur regarding the theft of two mobile phones valued at Rs. 30,000 belonging to Balendra Palan and Nidhi Saran. The accused, Dayamai Sharma and Aarnav Sagar, were identified by"
431,FIR202600431,CASE202600431,2025-05-26,1,20,4,1,2,5,3,7,2025-05-25 12:18:13,2025-05-25 23:38:13,2025-05-26 01:33:13,11.728947,74.419949,"On 25th May 2025 at approximately 12:18 PM, Fort Police Station in Belagavi district received a complaint from Falguni Mitra regarding a robbery incident that occurred at a bank located in the city. The complainant alleged that three accused, Ekaraj Bera, Jalsa Bansal, and an unidentified person, entered the bank armed with"
432,FIR202600432,CASE202600432,2024-11-27,82,2,3,2,4,10,5,1,2024-11-26 22:13:40,2024-11-27 03:10:40,2024-11-27 03:22:40,15.984017,74.085785,"On 26th November 2024 at around 10:35 pm, Tanay Mallick, a resident of Bagalkote East Police Station in Bagalkote district, lodged a complaint alleging that Teerth Bava and Turvi Badal were cheated by Lucky Bajaj and Sachi Bhatti. The accused are said to have issued fake cheques worth Rs 50"
433,FIR202600433,CASE202600433,2026-06-13,145,179,2,2,12,34,4,52,2026-06-13 09:34:07,2026-06-13 14:50:07,2026-06-13 15:48:07,17.635487,78.306365,"On 13th June 2026 at around 9:34 am, Yadgir East Police Station received a complaint from Zinal Yadav regarding damage to his property by accused Rajeshri Ram through arson. The complainant stated that the accused had a personal grudge against him and intentionally set fire to his house, causing significant damage. The incident occurred at 13/4,"
434,FIR202600434,CASE202600434,2025-08-01,296,107,2,2,6,18,2,30,2025-07-31 09:09:23,2025-07-31 20:43:23,2025-07-31 22:09:23,14.335014,74.347859,"On 31st July 2025 at around 9:09 am, a complaint was filed by Priya Patel at Kalaburagi Market Police Station regarding an assault incident that took place at her residence. The accused, Liam Bhasin, Janya Mangal, and Lucky Sandal, allegedly physically assaulted her husband Balveer Sant and son Ryan Golla due to domestic"
435,FIR202600435,CASE202600435,2024-08-28,237,76,3,2,14,40,5,21,2024-08-28 09:13:54,2024-08-28 12:31:54,2024-08-28 12:48:54,18.403895,77.929558,"On August 28th, 2024 at approximately 9:13:54 am, a traffic crime was reported at Dakshina Kannada Market Police Station in Dakshina Kannada district. The complainant, Avni Cherian, reported that the accused, Ethan Balasubramanian, was driving under the influence of alcohol and caused an accident involving the victim, Indraj"
436,FIR202600436,CASE202600436,2025-01-19,71,38,2,2,11,32,1,12,2025-01-18 17:53:48,2025-01-18 22:15:48,2025-01-18 22:48:48,15.620707,77.772235,"On 18th January 2025 at around 5:53 PM, a complaint was filed by Wahab Sabharwal at Rajajinagar Police Station, Bengaluru Urban district, regarding tax fraud committed by Radha Wali and Tanish Kulkarni against Robert Kumer. The complainant alleges that the accused duo falsified financial records and embezzled"
437,FIR202600437,CASE202600437,2026-03-26,285,106,3,1,5,15,3,30,2026-03-26 09:54:16,2026-03-26 18:48:16,2026-03-26 19:08:16,14.284528,74.350251,"On March 26th, 2026 at approximately 9:54 am, a murder occurred in Kalaburagi Central Police Station's jurisdiction. The victim was Tanveer Sagar and Suhani Rege, who were brutally killed by their own family members, Jai Devi and Vinaya Dash, in an act of honor killing. The complainant is Jhalak Samp"
438,FIR202600438,CASE202600438,2025-06-17,24,168,1,1,8,22,5,49,2025-06-17 01:47:54,2025-06-17 04:42:54,2025-06-17 06:14:54,15.070318,74.908999,"On 17th June 2025 at approximately 01:47:54 hours, a complaint was filed by Ranveer Gala (Complainant) regarding an incident of drug possession involving Neha Taneja (Accused) and Luke Bawa (Accused). The complainant alleges that he was present at the scene when the accused were found in possession of illegal drugs."
439,FIR202600439,CASE202600439,2026-02-21,56,16,2,2,3,7,3,5,2026-02-20 14:35:27,2026-02-20 22:11:27,2026-02-21 00:10:27,11.740122,74.465355,"On February 20th, 2026 at approximately 14:35:27, a cybercrime was reported at Shahapur Police Station in Belagavi district. The complainant, Mohammed Guha, alleged that his friends, Advay Nair and Nandini Bhattacharyya, were defrauded of Rs 10 lakhs by Ekaraj Bal"
440,FIR202600440,CASE202600440,2025-11-16,478,87,2,1,13,37,4,23,2025-11-16 04:18:48,2025-11-16 10:58:48,2025-11-16 11:25:48,13.375572,78.25787,"On 16th November 2025 at approximately 4:18 am, a complaint was filed by Zashil Hayer at Dharwad Central Police Station, regarding an organized crime incident that occurred in the early hours of the same day. The victim, Amol Ray, was allegedly attacked and injured by Urvi Tripathi, who is believed to be a member of a local gang. The incident"
441,FIR202600441,CASE202600441,2026-07-05,210,54,3,2,4,10,5,16,2026-07-04 23:02:30,2026-07-05 02:33:30,2026-07-05 04:18:30,12.223171,75.738913,"On 04th July 2026 at around 11:02 PM, Tanish Dash, a resident of Chamarajanagar Town, reported to the police station that Tamanna Chand and Ishwar Dalal had committed fraud by issuing cheques in his name without his consent. The complainant, Balveer Chander, stated that he had given the accused power of attorney"
442,FIR202600442,CASE202600442,2025-09-25,326,154,4,1,7,20,4,45,2025-09-25 05:09:19,2025-09-25 12:09:19,2025-09-25 12:18:19,12.569121,73.981274,"On September 25th, 2025 at approximately 5:09 am, Tumakuru West Police Station received a complaint from Hemang Borde regarding the kidnapping of Manbir Saxena and Vyanjana Sarraf by Victor Rao and Faraj Nigam. The complainant reported that the victims were abducted from their residence in Tumakuru district, and an"
