CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts
464,FIR202600464,CASE202600464,2025-08-16,443,36,2,1,8,23,4,11,2025-08-16 08:55:57,2025-08-16 12:48:57,2025-08-16 14:38:57,15.630484,77.753355,
465,FIR202600465,CASE202600465,2024-10-31,285,106,1,2,11,31,5,29,2024-10-30 21:34:39,2024-10-31 06:28:39,2024-10-31 07:36:39,14.285799,74.341686,
466,FIR202600466,CASE202600466,2025-01-06,400,70,2,2,6,17,1,21,2025-01-05 19:44:32,2025-01-06 04:58:32,2025-01-06 06:13:32,18.404789,77.985762,
467,FIR202600467,CASE202600467,2025-12-05,477,129,1,1,8,23,5,38,2025-12-05 04:19:36,2025-12-05 12:24:36,2025-12-05 14:18:36,15.856721,77.651668,
468,FIR202600468,CASE202600468,2025-12-14,237,76,4,2,12,36,1,21,2025-12-14 03:56:25,2025-12-14 06:21:25,2025-12-14 07:18:25,18.429646,77.914049,
469,FIR202600469,CASE202600469,2024-09-08,311,166,1,1,13,39,5,49,2024-09-07 11:29:39,2024-09-07 22:48:39,2024-09-08 00:46:39,15.094502,74.889133,
470,FIR202600470,CASE202600470,2025-05-13,21,161,4,2,6,17,1,48,2025-05-12 20:53:32,2025-05-13 01:47:32,2025-05-13 02:50:32,15.079622,74.497734,
471,FIR202600471,CASE202600471,2025-08-18,24,168,4,2,12,36,3,49,2025-08-18 03:27:03,2025-08-18 15:55:03,2025-08-18 16:14:03,15.084087,74.897518,
472,FIR202600472,CASE202600472,2025-05-19,451,160,3,2,6,18,3,48,2025-05-18 18:14:53,2025-05-19 03:47:53,2025-05-19 04:39:53,15.046172,74.467439,
473,FIR202600473,CASE202600473,2024-12-19,153,42,2,2,14,42,4,10,2024-12-19 05:21:38,2024-12-19 07:37:38,2024-12-19 09:00:38,15.609199,77.736803,
474,FIR202600474,CASE202600474,2025-05-22,392,2,4,2,4,11,2,1,2025-05-21 21:47:59,2025-05-22 10:08:59,2025-05-22 10:26:59,15.962561,74.104604,
475,FIR202600475,CASE202600475,2026-05-06,60,156,1,1,13,38,4,45,2026-05-06 02:54:44,2026-05-06 14:31:44,2026-05-06 15:40:44,12.596124,74.008387,
476,FIR202600476,CASE202600476,2025-09-17,490,147,1,2,9,26,5,43,2025-09-17 00:30:02,2025-09-17 09:29:02,2025-09-17 10:39:02,16.737728,77.521139,
477,FIR202600477,CASE202600477,2025-12-06,443,36,2,1,2,5,5,10,2025-12-06 07:31:45,2025-12-06 18:27:45,2025-12-06 19:13:45,15.629843,77.7417,
478,FIR202600478,CASE202600478,2026-04-01,487,141,2,1,5,14,3,41,2026-04-01 11:04:43,2026-04-01 16:32:43,2026-04-01 18:20:43,14.13832,78.58016,
479,FIR202600479,CASE202600479,2026-01-26,451,163,3,2,14,42,5,48,2026-01-25 19:10:25,2026-01-26 01:55:25,2026-01-26 03:34:25,15.09736,74.435012,
480,FIR202600480,CASE202600480,2025-04-23,21,161,3,2,11,32,2,47,2025-04-23 06:14:45,2025-04-23 18:55:45,2025-04-23 19:22:45,15.078562,74.498762,
481,FIR202600481,CASE202600481,2024-07-27,137,63,1,1,13,38,5,18,2024-07-27 10:49:55,2024-07-27 19:26:55,2024-07-27 20:44:55,12.081705,75.379827,
482,FIR202600482,CASE202600482,2025-04-03,287,88,3,2,15,44,1,25,2025-04-02 15:19:26,2025-04-03 00:25:26,2025-04-03 00:33:26,12.682445,77.370183,
483,FIR202600483,CASE202600483,2026-01-17,379,156,2,1,5,13,3,45,2026-01-17 01:36:35,2026-01-17 12:52:35,2026-01-17 13:15:35,12.579729,74.025835,
484,FIR202600484,CASE202600484,2026-03-30,494,134,1,2,6,17,1,37,2026-03-30 02:17:31,2026-03-30 13:12:31,2026-03-30 14:43:31,15.907203,77.626032,
485,FIR202600485,CASE202600485,2026-06-10,285,106,4,2,4,12,3,31,2026-06-10 03:08:22,2026-06-10 15:50:22,2026-06-10 16:01:22,14.30456,74.369589,
486,FIR202600486,CASE202600486,2025-05-21,244,11,3,2,9,25,1,3,2025-05-21 02:23:40,2025-05-21 14:39:40,2025-05-21 15:09:40,16.660486,77.17006,
487,FIR202600487,CASE202600487,2026-01-13,91,170,4,2,14,40,3,50,2026-01-12 18:33:42,2026-01-13 05:07:42,2026-01-13 06:46:42,18.122749,78.265356,
488,FIR202600488,CASE202600488,2025-08-21,179,151,2,1,5,14,2,43,2025-08-20 16:20:14,2025-08-21 03:24:14,2025-08-21 03:52:14,16.742054,77.544757,
489,FIR202600489,CASE202600489,2025-10-01,117,137,1,1,7,20,5,41,2025-09-30 20:02:02,2025-10-01 01:10:02,2025-10-01 01:35:02,14.181738,78.547968,
490,FIR202600490,CASE202600490,2024-12-29,479,135,4,2,12,34,1,39,2024-12-29 02:19:44,2024-12-29 06:18:44,2024-12-29 07:04:44,15.864321,77.662157,
491,FIR202600491,CASE202600491,2024-12-28,63,45,3,1,8,24,5,14,2024-12-28 07:00:47,2024-12-28 13:04:47,2024-12-28 14:49:47,15.601476,77.766599,
492,FIR202600492,CASE202600492,2025-06-02,272,97,1,1,13,39,2,28,2025-06-02 05:08:46,2025-06-02 12:42:46,2025-06-02 13:55:46,17.386409,77.562543,
493,FIR202600493,CASE202600493,2024-08-13,47,10,2,2,11,32,3,3,2024-08-13 02:45:46,2024-08-13 09:03:46,2024-08-13 09:35:46,16.643512,77.15811,
494,FIR202600494,CASE202600494,2025-03-22,234,37,1,1,2,6,3,9,2025-03-22 09:04:13,2025-03-22 17:19:13,2025-03-22 19:19:13,15.624877,77.765388,
495,FIR202600495,CASE202600495,2025-11-24,117,137,1,2,11,32,4,41,2025-11-24 12:16:30,2025-11-24 14:40:30,2025-11-24 15:17:30,14.174416,78.549111,
496,FIR202600496,CASE202600496,2025-05-10,31,1,3,2,9,27,4,1,2025-05-10 12:07:46,2025-05-10 20:09:46,2025-05-10 20:51:46,15.993602,74.155849,
497,FIR202600497,CASE202600497,2024-11-19,82,4,1,2,3,9,5,1,2024-11-19 02:45:14,2024-11-19 04:25:14,2024-11-19 04:38:14,15.983848,74.143585,
498,FIR202600498,CASE202600498,2025-06-25,429,12,4,2,14,40,2,2,2025-06-24 22:45:57,2025-06-25 08:38:57,2025-06-25 10:12:57,16.689177,77.143211,
499,FIR202600499,CASE202600499,2024-10-23,184,145,2,2,1,2,3,42,2024-10-23 03:45:29,2024-10-23 04:50:29,2024-10-23 05:04:29,17.51391,73.999636,
500,FIR202600500,CASE202600500,2025-10-14,337,26,1,1,10,28,3,8,2025-10-14 12:38:54,2025-10-14 20:02:54,2025-10-14 21:04:54,15.427162,77.250131,
